work_id,state,district,constituency,house,mp_name,work_title,category,implementing_agency,vendor_id,vendor_name,recommendation_date,sanction_date,estimated_cost_inr,sor_benchmark_cost_inr,expenditure_incurred_inr,completion_pct,days_stalled,work_status,latitude,longitude,photo_phash,photo_exif_lat,photo_exif_lon,declared_category_at_completion,milestone_count,anomaly_label
WRK-TAM-00506,Tamil Nadu,Coimbatore,Coimbatore,Lok Sabha,Vikram Nair,Upgradation of Public Park Ward 9,Parks & Recreation,Public Works Division,VEN-TAM-003,Ganga Infrastructure Solutions,2023-08-06,2023-09-02,3298194,3409851,3244003,100,0,Completed,10.736068,78.475502,01d758cd0d618424,10.735831,78.474214,Parks & Recreation,2,COMPLIANT
WRK-UTT-00596,Uttarakhand,Haridwar,Haridwar,Rajya Sabha,Ashok Naik,Repair of Village Approach Road Ward 9,Roads & Connectivity,Public Works Division,VEN-UTT-003,Malwa Waterworks Solutions,2025-05-11,2025-05-30,900578,990102,350894,40,284,Stalled,30.095205,79.246386,bebd5c3a632c7c31,30.097067,79.246133,Roads & Connectivity,2,COMPLIANT
WRK-PUN-00440,Punjab,Amritsar,Amritsar,Lok Sabha,Pradeep Patel,Construction of Community Hall Panchayat West,Public Amenities,Panchayati Raj Engineering Dept,VEN-PUN-002,Malwa Nirman Udyog,2023-10-07,2023-10-19,3929910,3433268,2928512,75,266,Stalled,30.832165,75.368701,fa8d114674f57026,30.830188,75.367168,Public Amenities,2,COMPLIANT
WRK-DEL-00639,Delhi,New Delhi,New Delhi,Lok Sabha,Kavita Tripathi,Drinking Water Hand Pump Installation Ward 4,Drinking Water,Municipal Corporation Engineering Wing,VEN-DEL-001,Cauvery Electricals,2024-03-07,2024-04-05,776951,708521,152986,20,714,Stalled,28.995551,76.799654,8b7b8de19ead734c,28.995889,76.799697,Drinking Water,2,COMPLIANT
WRK-ASS-00064,Assam,Nagaon,Nagaon,Lok Sabha,Neha Bhatt,Construction of Health Wellness Centre Municipal Ward 18,Health Infrastructure,Zilla Parishad Works Department,VEN-ASS-002,Purvanchal Nirman Udyog,2024-05-29,2024-06-28,786935,715326,313814,40,485,Stalled,26.024392,93.089825,7d21a031fec99ba4,26.023261,93.089604,Health Infrastructure,2,COMPLIANT
WRK-HIM-00194,Himachal Pradesh,Shimla,Shimla,Lok Sabha,Sanjeev Patel,Upgradation of Public Park Panchayat West,Parks & Recreation,Zilla Parishad Works Department,VEN-HIM-005,Sri Balaji Builders & Co,2023-07-16,2023-08-10,844827,889901,812638,100,0,Completed,31.490704,76.90771,22becdb29fbe0d91,31.492245,76.906065,Parks & Recreation,2,COMPLIANT
WRK-ASS-00068,Assam,Nagaon,Nagaon,Lok Sabha,Neha Bhatt,Children's Play Area Development Ward 4,Parks & Recreation,Municipal Corporation Engineering Wing,VEN-ASS-004,Namma Nirman Udyog,2025-01-18,2025-01-28,638152,555120,500641,10,357,In Progress,25.886969,93.107521,63c77b6da34d2eb8,25.886743,93.109118,Parks & Recreation,2,EXPENDITURE_PROGRESS_MISMATCH
WRK-PUD-00665,Puducherry,Puducherry,Puducherry,Lok Sabha,Anita Kumaraswamy,Installation of Solar Street Lighting Municipal Ward 18,Electrification,Panchayati Raj Engineering Dept,VEN-PUD-002,Namma Civil Contractors,2024-03-24,2024-04-06,626271,624971,610959,100,0,Completed,11.731183,79.668931,383d3ccee4729809,11.730668,79.670222,Electrification,2,COMPLIANT
WRK-CHH-00121,Chhattisgarh,Durg,Durg,Rajya Sabha,Pooja Nair,Panchayat Bhawan Renovation Colony Block A,Community Infrastructure,Zilla Parishad Works Department,VEN-CHH-001,Vindhya Infrastructure Solutions,2024-05-15,2024-05-28,1230375,1075028,237752,20,672,Stalled,21.077138,81.674728,a0d5618d18b114af,21.07608,81.675743,Community Infrastructure,2,COMPLIANT
WRK-KAR-00252,Karnataka,Mysuru,Mysuru,Rajya Sabha,Neha Naik,Construction of Health Wellness Centre Panchayat West,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-KAR-004,Kashi Engineering Works,2024-06-30,2024-07-21,3342458,3549608,0,0,785,Stalled,15.433741,75.379479,3b92d5caa82fa29f,15.432863,75.380785,Health Infrastructure,0,COMPLIANT
WRK-MEG-00360,Meghalaya,East Khasi Hills,East Khasi Hills,Lok Sabha,Ravi Naik,Installation of Solar Street Lighting Colony Block A,Electrification,Zilla Parishad Works Department,VEN-MEG-004,Namma Civil Contractors,2024-08-02,2024-08-25,2199955,1994132,2149370,100,0,Completed,25.069646,91.729524,9dd79554853c7175,25.070918,91.729452,Electrification,2,COMPLIANT
WRK-TRI-00546,Tripura,West Tripura,West Tripura,Lok Sabha,Rajesh Bhatt,Construction of Community Hall Ward 9,Public Amenities,Municipal Corporation Engineering Wing,VEN-TRI-005,Namma Engineering Works,2024-05-21,2024-06-02,1752134,1681425,1046509,60,334,Stalled,24.163257,91.705264,1046cb3d0ec401cb,24.164449,91.704359,Public Amenities,2,COMPLIANT
WRK-MAH-00321,Maharashtra,Pune,Pune,Lok Sabha,Sunil Joshi,Nala Deepening and Widening Ward 12,Drainage,District Rural Development Agency,VEN-MAH-004,Ganga Construction Pvt Ltd,2024-02-26,2024-03-21,365521,404488,327037,90,91,In Progress,19.423644,75.57316,17ebe257f2d49928,19.424238,75.574006,Drainage,2,COMPLIANT
WRK-UTT-00572,Uttar Pradesh,Varanasi,Varanasi,Lok Sabha,Manoj Tripathi,Renovation of Primary Health Sub-Centre Colony Block A,Health Infrastructure,District Rural Development Agency,VEN-UTT-005,Sri Balaji Civil Contractors,2023-08-19,2023-08-29,2490519,2830396,947429,40,668,Stalled,27.10795,81.156957,0cb7066499e73bd8,27.108528,81.155132,Health Infrastructure,2,COMPLIANT
WRK-HAR-00181,Haryana,Faridabad,Faridabad,Lok Sabha,Vikram Reddy,Construction of Community Centre Gram Sabha Zone 2,Community Infrastructure,District Rural Development Agency,VEN-HAR-002,Namma Builders & Co,2025-03-29,2025-04-16,595744,690182,533416,90,52,In Progress,29.074607,76.246278,a135bdbe1113294b,29.074097,76.248176,Community Infrastructure,2,COMPLIANT
WRK-BIH-00086,Bihar,Gaya,Gaya,Lok Sabha,Rekha Singh,Village Electrification Works Sector 7,Electrification,Panchayati Raj Engineering Dept,VEN-BIH-005,Purvanchal Waterworks Solutions,2024-01-17,2024-02-10,1294554,1281479,969245,75,237,Stalled,25.323596,85.636279,25ab61e0c6bd7320,25.322372,85.636992,Electrification,2,COMPLIANT
WRK-TEL-00534,Telangana,Warangal,Warangal,Lok Sabha,Geeta Nair,Repair of Village Approach Road New Township Sector 3,Roads & Connectivity,Municipal Corporation Engineering Wing,VEN-TEL-003,Malwa Infrastructure Solutions,2024-08-27,2024-09-09,1662616,1446943,326389,20,588,Stalled,17.884964,78.852496,5fd04da212f2a1df,17.88683,78.850731,Roads & Connectivity,2,COMPLIANT
WRK-AND-00016,Andhra Pradesh,Guntur,Guntur,Lok Sabha,Kamlesh Mishra,School Boundary Wall Construction Ward 9,Education Infrastructure,Zilla Parishad Works Department,VEN-AND-001,Sri Balaji Civil Contractors,2025-02-20,2025-03-09,1766223,1993557,1556133,90,56,In Progress,15.544693,79.405587,f75bcefcd42a79f2,15.545322,79.405848,Education Infrastructure,2,COMPLIANT
WRK-WES-00622,West Bengal,Howrah,Howrah,Lok Sabha,Anita Chauhan,Repair of Village Approach Road Sector 7,Roads & Connectivity,District Rural Development Agency,VEN-WES-004,Cauvery Infrastructure Solutions,2023-10-10,2023-11-04,703104,738450,0,0,1045,Stalled,22.837487,88.210505,0dc1c446626bdbd6,22.838321,88.211126,Roads & Connectivity,0,COMPLIANT
WRK-UTT-00710,Uttar Pradesh,Kanpur Nagar,Lucknow,Lok Sabha,Rajesh Kumaraswamy,Drainage Canal Package D,Drainage,Panchayati Raj Engineering Dept,VEN-UTT-003,Kashi Builders & Co,2024-10-04,2024-10-23,972992,934072,486496,50,20,In Progress,27.071468,80.840203,95058beb2b12d6bb,0,0,Drainage,1,TENDER_SPLITTING
WRK-GUJ-00162,Gujarat,Vadodara,Vadodara,Rajya Sabha,Lakshmi Tripathi,Construction of Public Toilet Complex Sector 7,Sanitation,District Rural Development Agency,VEN-GUJ-005,Malwa Builders & Co,2024-03-25,2024-04-21,1521930,1478956,1470462,100,0,Completed,22.421943,71.023867,faa80dde0ff6593a,22.421012,71.025299,Sanitation,2,COMPLIANT
WRK-GUJ-00150,Gujarat,Ahmedabad,Ahmedabad,Lok Sabha,Lakshmi Tripathi,Panchayat Bhawan Renovation Ward 9,Community Infrastructure,District Rural Development Agency,VEN-GUJ-005,Malwa Builders & Co,2024-08-03,2024-08-31,2001523,1981098,782341,40,447,Stalled,22.491277,71.080024,a4cfe3d6e6831903,22.492859,71.080172,Community Infrastructure,2,COMPLIANT
WRK-ODI-00418,Odisha,Cuttack,Cuttack,Lok Sabha,Sunil Gupta,Construction of Public Toilet Complex Colony Block A,Sanitation,Public Works Division,VEN-ODI-002,Konkan Infra Projects,2023-07-19,2023-08-03,1366931,1198036,265299,20,911,Stalled,21.24202,84.74324,87d6ea3266044cfd,21.242154,84.744038,Sanitation,2,COMPLIANT
WRK-ODI-00422,Odisha,Ganjam,Ganjam,Lok Sabha,Sunil Gupta,School Boundary Wall Construction Panchayat East,Education Infrastructure,Municipal Corporation Engineering Wing,VEN-ODI-001,Vindhya Infrastructure Solutions,2024-03-26,2024-04-18,3019762,2825457,0,80,879,Stalled,20.914309,84.720381,c4fc2476377e89e8,20.912517,84.720947,Education Infrastructure,2,RECYCLED_PROGRESSION_PHOTO
WRK-KER-00272,Kerala,Thiruvananthapuram,Thiruvananthapuram,Lok Sabha,Girish Joshi,Renovation of Primary Health Sub-Centre Panchayat West,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-KER-005,Sri Balaji Developers,2023-09-30,2023-10-25,1545451,1616477,1111727,75,264,Stalled,11.047425,76.615304,e3dbffa81fd937aa,11.046186,76.616252,Health Infrastructure,2,COMPLIANT
WRK-MAH-00323,Maharashtra,Pune,Pune,Lok Sabha,Sunil Joshi,School Boundary Wall Construction Ward 12,Education Infrastructure,District Rural Development Agency,VEN-MAH-001,Kashi Waterworks Solutions,2024-06-03,2024-06-22,1708567,1598213,329561,20,652,Stalled,19.496057,76.032734,14d804ba68be689f,19.497899,76.030748,Education Infrastructure,2,COMPLIANT
WRK-TAM-00503,Tamil Nadu,Coimbatore,Coimbatore,Lok Sabha,Vikram Nair,Construction of CC Road at Sector 7,Roads & Connectivity,Zilla Parishad Works Department,VEN-TAM-003,Ganga Infrastructure Solutions,2025-01-03,2025-01-30,1600482,1524273,1576318,100,0,Completed,11.305028,78.430704,8e60a400fdb02970,11.305002,78.432674,Roads & Connectivity,2,COMPLIANT
WRK-JAM-00657,Jammu and Kashmir,Srinagar,Srinagar,Rajya Sabha,Manoj Iyer,Village Electrification Works Sector 7,Electrification,Public Works Division,VEN-JAM-003,Sri Balaji Infrastructure Solutions,2024-04-10,2024-05-07,1696695,1527603,1490899,90,86,In Progress,33.592228,76.734417,44400e8855ef6c5d,33.592242,76.732633,Electrification,2,COMPLIANT
WRK-WES-00625,West Bengal,North 24 Parganas,North 24 Parganas,Lok Sabha,Anita Chauhan,Repair of Village Approach Road Gram Sabha Zone 2,Roads & Connectivity,District Rural Development Agency,VEN-WES-003,Kashi Nirman Udyog,2023-07-10,2023-07-21,2914063,3020516,1118646,100,691,Completed,22.73836,87.596316,,22.737464,87.596746,Roads & Connectivity,0,NO_PHYSICAL_EVIDENCE
WRK-ODI-00423,Odisha,Ganjam,Ganjam,Lok Sabha,Sunil Gupta,Community Sanitation Block Panchayat East,Sanitation,Zilla Parishad Works Department,VEN-ODI-005,Cauvery Electricals,2023-06-24,2023-07-07,889693,961955,882885,100,0,Completed,21.100303,85.332614,ede4b67dfff47d5a,21.099581,85.332527,Sanitation,2,COMPLIANT
WRK-AND-00017,Andhra Pradesh,Krishna,Krishna,Lok Sabha,Kamlesh Mishra,Community Sanitation Block Panchayat East,Sanitation,Municipal Corporation Engineering Wing,VEN-AND-002,Kashi Engineering Works,2025-02-16,2025-03-18,1538281,1558278,1462083,100,0,Completed,16.009827,79.790395,977041adcb9e7840,16.008227,79.790546,Sanitation,2,COMPLIANT
WRK-HIM-00207,Himachal Pradesh,Kangra,Kangra,Rajya Sabha,Sanjeev Patel,Panchayat Bhawan Renovation Gram Sabha Zone 2,Community Infrastructure,Municipal Corporation Engineering Wing,VEN-HIM-001,Ganga Engineering Works,2024-09-09,2024-09-24,542623,575217,0,0,720,Stalled,31.329213,77.192829,293ad35d945f32d1,31.329488,77.191524,Community Infrastructure,0,COMPLIANT
WRK-GOA-00131,Goa,North Goa,North Goa,Rajya Sabha,Girish Mishra,Village Electrification Works Colony Block A,Electrification,Public Works Division,VEN-GOA-004,Shivalik Infra Projects,2024-05-23,2024-06-06,1500087,1557823,0,0,830,Stalled,15.578773,73.964589,cfe02dc5dfeff5ca,15.579603,73.965812,Electrification,0,COMPLIANT
WRK-MAD-00301,Madhya Pradesh,Indore,Indore,Lok Sabha,Anil Chauhan,Installation of Solar Street Lighting New Township Sector 3,Electrification,District Rural Development Agency,VEN-MAD-005,Shivalik Electricals,2024-10-10,2024-10-26,2022439,1873128,1468291,75,172,In Progress,22.935323,79.02476,336174f621242a37,22.933324,79.022899,Electrification,2,COMPLIANT
WRK-BIH-00088,Bihar,Gaya,Gaya,Lok Sabha,Rekha Singh,Construction of Additional Classrooms Panchayat East,Education Infrastructure,Panchayati Raj Engineering Dept,VEN-BIH-005,Purvanchal Waterworks Solutions,2023-08-29,2023-09-21,776368,684674,692327,90,109,In Progress,25.403804,85.657478,081a5d8a2983e24c,25.403464,85.657064,Education Infrastructure,2,COMPLIANT
WRK-TAM-00517,Tamil Nadu,Madurai,Madurai,Lok Sabha,Vikram Nair,Panchayat Bhawan Renovation Ward 9,Community Infrastructure,Panchayati Raj Engineering Dept,VEN-TAM-005,Sindhudurg Nirman Udyog,2024-10-02,2024-10-16,2796894,2618829,2032689,75,175,In Progress,10.971778,78.483481,5063777a51101d09,10.972027,78.483404,Community Infrastructure,2,COMPLIANT
WRK-DEL-00651,Delhi,South Delhi,South Delhi,Lok Sabha,Kavita Tripathi,Community Sanitation Block Panchayat East,Sanitation,Panchayati Raj Engineering Dept,VEN-DEL-004,Sri Balaji Electricals,2025-03-21,2025-04-11,650379,585014,649342,100,0,Completed,28.363922,77.162785,53d6b6f24b24b2b9,28.365335,77.164512,Sanitation,2,COMPLIANT
WRK-KAR-00256,Karnataka,Mysuru,Mysuru,Lok Sabha,Neha Naik,Village Electrification Works Colony Block A,Electrification,Panchayati Raj Engineering Dept,VEN-KAR-004,Kashi Engineering Works,2023-05-18,2023-05-29,2860711,3020109,0,0,1204,Stalled,15.136096,75.907428,2355011260dd7249,15.136411,75.907709,Electrification,0,COMPLIANT
WRK-NAG-00396,Nagaland,Dimapur,Dimapur,Lok Sabha,Anil Tripathi,Construction of Community Hall Ward 4,Public Amenities,Panchayati Raj Engineering Dept,VEN-NAG-002,Sindhudurg Civil Contractors,2023-08-10,2023-08-24,2924547,3185878,2809004,100,0,Completed,26.543288,94.502244,50e1a94cb1b323b2,26.54434,94.500691,Public Amenities,2,COMPLIANT
WRK-BIH-00078,Bihar,Patna,Patna,Lok Sabha,Rekha Singh,Renovation of Primary Health Sub-Centre Ward 9,Health Infrastructure,Panchayati Raj Engineering Dept,VEN-BIH-003,Konkan Electricals,2024-03-25,2024-04-24,3325491,3718512,3183566,100,0,Completed,24.853917,85.395019,dfc3acd33cd0b300,24.854958,85.395641,Health Infrastructure,2,COMPLIANT
WRK-TEL-00543,Telangana,Nizamabad,Nizamabad,Lok Sabha,Geeta Nair,Nala Deepening and Widening Ward 12,Drainage,Zilla Parishad Works Department,VEN-TEL-001,Sri Balaji Infra Projects,2023-12-11,2023-12-30,559715,493635,0,0,989,Stalled,17.947117,79.046582,f4d36845f8233a86,17.945676,79.046544,Drainage,0,COMPLIANT
WRK-GUJ-00700,Gujarat,Surat,Surat,Lok Sabha,Deepak Joshi,Drainage Canal Package B,Drainage,Panchayati Raj Engineering Dept,VEN-GUJ-004,Namma Engineering Works,2024-12-14,2024-12-27,971279,932427,485639,50,20,In Progress,22.042619,71.416929,27b82569a159d126,0,0,Drainage,1,TENDER_SPLITTING
WRK-SIK-00491,Sikkim,West Sikkim,West Sikkim,Lok Sabha,Kamlesh Naik,Nala Deepening and Widening Colony Block A,Drainage,Public Works Division,VEN-SIK-004,Ganga Nirman Udyog,2024-09-13,2024-10-07,994606,1050774,582604,60,283,Stalled,27.519638,88.876802,f0f0234cdbaf2147,27.519533,88.877127,Drainage,2,COMPLIANT
WRK-TAM-00691,Tamil Nadu,Madurai,Madurai,Lok Sabha,Vikram Nair,Construction of Public Toilet Complex Municipal Ward 18 Extension,Sanitation,Municipal Corporation Engineering Wing,VEN-TAM-002,Sindhudurg Waterworks Solutions,2025-03-04,2025-07-01,3169109,2850401,1267643,40,48,In Progress,11.081697,78.262612,8a45401ea903db82,11.082468,78.260014,Sanitation,0,DUPLICATE_ASSET
WRK-HAR-00176,Haryana,Faridabad,Faridabad,Lok Sabha,Vikram Reddy,Children's Play Area Development Ward 9,Parks & Recreation,Public Works Division,VEN-HAR-004,Sri Balaji Nirman Udyog,2024-09-05,2024-09-26,532465,532528,515630,100,0,Completed,28.862893,75.767924,f1455ebd8db8ddbf,28.863189,75.768815,Parks & Recreation,2,COMPLIANT
WRK-CHA-00677,Chandigarh,Chandigarh,Chandigarh,Lok Sabha,Geeta Naik,Development of Public Ground New Township Sector 3,Public Amenities,Municipal Corporation Engineering Wing,VEN-CHA-004,Namma Waterworks Solutions,2024-09-15,2024-09-29,3733212,3785625,3680247,100,0,Completed,31.068647,76.475352,ac6c4eda99f57c36,31.070203,76.475325,Public Amenities,2,COMPLIANT
WRK-KER-00286,Kerala,Kozhikode,Kozhikode,Lok Sabha,Girish Joshi,Vocational Training Centre Setup Gram Sabha Zone 2,Skill Development,Panchayati Raj Engineering Dept,VEN-KER-001,Vindhya Electricals,2025-05-24,2025-06-16,3420348,3646906,3047032,90,46,In Progress,10.88907,76.021957,d2413be99d7175a5,10.890599,76.021705,Skill Development,2,COMPLIANT
WRK-JHA-00244,Jharkhand,Jamshedpur,Jamshedpur,Lok Sabha,Manoj Sharma,Drinking Water Hand Pump Installation Colony Block A,Drinking Water,District Rural Development Agency,VEN-JHA-005,Kashi Construction Pvt Ltd,2025-04-11,2025-04-30,453430,403623,265451,60,201,Stalled,23.617188,85.269344,c55ce96874feedef,23.616374,85.26995,Drinking Water,2,COMPLIANT
WRK-HIM-00200,Himachal Pradesh,Shimla,Shimla,Lok Sabha,Sanjeev Patel,Construction of Community Centre Panchayat West,Community Infrastructure,Public Works Division,VEN-HIM-004,Konkan Electricals,2023-05-16,2023-06-03,2121926,2144405,1894176,90,120,In Progress,31.156197,76.894305,1700216d6d019fd0,31.156983,76.892692,Community Infrastructure,2,COMPLIANT
WRK-RAJ-00469,Rajasthan,Jodhpur,Jodhpur,Rajya Sabha,Girish Bhatt,School Boundary Wall Construction Panchayat West,Education Infrastructure,District Rural Development Agency,VEN-RAJ-002,Shivalik Nirman Udyog,2023-12-08,2024-01-04,2364862,2077346,0,0,984,Stalled,26.624601,74.189622,85778352dd8ef7b5,26.625918,74.188779,Education Infrastructure,0,COMPLIANT
WRK-HAR-00169,Haryana,Gurugram,Gurugram,Lok Sabha,Vikram Reddy,Construction of Health Wellness Centre Ward 12,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-HAR-005,Vindhya Civil Contractors,2025-03-04,2025-03-28,3575531,3906944,3421785,100,0,Completed,28.757326,76.269607,eb8c390858cc8397,28.756732,76.269325,Health Infrastructure,2,COMPLIANT
WRK-CHA-00672,Chandigarh,Chandigarh,Chandigarh,Lok Sabha,Geeta Naik,Upgradation of Public Park Ward 9,Parks & Recreation,Public Works Division,VEN-CHA-001,Konkan Electricals,2025-04-26,2025-05-17,2451729,2182803,483988,20,388,Stalled,30.681852,76.985528,a4e8b9f3cc5ab256,30.682652,76.986462,Parks & Recreation,2,COMPLIANT
WRK-MAD-00302,Madhya Pradesh,Indore,Indore,Lok Sabha,Anil Chauhan,Development of Public Ground Ward 4,Public Amenities,Municipal Corporation Engineering Wing,VEN-MAD-002,Sri Balaji Electricals,2023-11-06,2023-11-26,422873,391022,315872,75,256,Stalled,22.982417,78.713435,92e4ea825cbd100e,22.982703,78.711812,Public Amenities,2,COMPLIANT
WRK-ODI-00427,Odisha,Ganjam,Ganjam,Lok Sabha,Sunil Gupta,Construction of Public Toilet Complex Colony Block A,Sanitation,Municipal Corporation Engineering Wing,VEN-ODI-004,Vindhya Builders & Co,2023-08-28,2023-09-07,1733865,1517157,1530648,90,111,In Progress,21.277563,84.99421,ce2a908ae89850d0,21.2783,84.994043,Sanitation,2,COMPLIANT
WRK-GUJ-00148,Gujarat,Ahmedabad,Ahmedabad,Lok Sabha,Lakshmi Tripathi,Community Sanitation Block Gram Sabha Zone 2,Sanitation,Public Works Division,VEN-GUJ-002,Vindhya Nirman Udyog,2024-05-12,2024-06-01,1629695,1522422,325413,20,668,Stalled,22.484279,71.053109,5af1c8f453f313e5,22.4834,71.054252,Sanitation,2,COMPLIANT
WRK-PUD-00667,Puducherry,Puducherry,Puducherry,Lok Sabha,Anita Kumaraswamy,Village Electrification Works Municipal Ward 18,Electrification,Public Works Division,VEN-PUD-002,Namma Civil Contractors,2024-04-22,2024-05-20,457309,436732,443157,100,0,Completed,12.339857,79.471056,4ca613cb1f31cd65,12.338166,79.472798,Electrification,2,COMPLIANT
WRK-MAH-00313,Maharashtra,Mumbai City,Mumbai City,Lok Sabha,Sunil Joshi,Construction of Community Hall Sector 7,Public Amenities,Zilla Parishad Works Department,VEN-MAH-003,Deccan Electricals,2024-05-07,2024-05-21,714324,668238,0,0,846,Stalled,19.841459,75.81432,9d82fb843f9ca212,19.840369,75.813281,Public Amenities,0,COMPLIANT
WRK-WES-00629,West Bengal,North 24 Parganas,North 24 Parganas,Lok Sabha,Anita Chauhan,Establishment of IT Skill Development Centre New Township Sector 3,Skill Development,District Rural Development Agency,VEN-WES-004,Cauvery Infrastructure Solutions,2023-12-10,2024-01-04,655262,758798,641084,100,0,Completed,23.37913,88.123287,464691b85f896023,23.379231,88.121956,Skill Development,2,COMPLIANT
WRK-MAH-00322,Maharashtra,Pune,Pune,Lok Sabha,Sunil Joshi,Establishment of IT Skill Development Centre Panchayat West,Skill Development,Municipal Corporation Engineering Wing,VEN-MAH-005,Malwa Infra Projects,2025-03-25,2025-04-16,3641139,3348729,0,0,516,Stalled,19.47942,75.754177,85c90484d53ea867,19.477596,75.752861,Skill Development,0,COMPLIANT
WRK-CHH-00116,Chhattisgarh,Bilaspur,Bilaspur,Lok Sabha,Pooja Nair,Drinking Water Hand Pump Installation Panchayat West,Drinking Water,District Rural Development Agency,VEN-CHH-006,Malwa Construction Pvt Ltd,2023-12-19,2024-01-13,1090490,1197525,0,0,975,Stalled,21.328314,81.683397,832ba54046b40784,21.326751,81.684361,Drinking Water,0,COMPLIANT
